year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,8,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,5,0
1940,0,0
1941,8,0
1942,0,0
1943,6,0
1944,0,0
1945,8,0
1946,5,0
1947,16,0
1948,9,0
1949,17,0
1950,18,0
1951,18,0
1952,25,0
1953,22,0
1954,25,0
1955,18,0
1956,26,0
1957,24,0
1958,26,0
1959,17,0
1960,20,0
1961,28,0
1962,22,0
1963,22,0
1964,31,0
1965,31,0
1966,28,0
1967,35,0
1968,34,0
1969,18,0
1970,25,0
1971,36,0
1972,19,0
1973,25,0
1974,15,0
1975,19,0
1976,22,0
1977,13,0
1978,10,0
1979,18,0
1980,10,0
1981,12,0
1982,18,0
1983,18,0
1984,12,0
1985,14,0
1986,15,0
1987,12,0
1988,16,0
1989,12,0
1990,17,0
1991,11,0
1992,13,0
1993,13,0
1994,13,0
1995,13,0
1996,14,0
1997,8,0
1998,5,0
1999,11,0
2000,9,0
2001,8,0
2002,12,0
2003,0,0
2004,8,0
2005,10,0
2006,7,0
2007,14,0
2008,0,0
2009,8,0
2010,5,0
2011,6,0
2012,0,0
2013,11,0
2014,0,0
2015,5,0
2016,0,0
2017,6,0
2018,0,0
2019,0,0
